label_raw,text,label_clean,label_id,clean_text,clean_word_count
neither,@suchy_monster you make me feel all warm and fuzzy inside &#128522; #youCANsitwithus,neither,2,make feel warm fuzzi insid youcansitwithu,6
offensive language,&#8220;@HighClassCapri: @what_evaittakes lmao I minds well be a hoe for all that &#128528;&#8221;&#128563;&#128563; I ain't mean like that girl lol,offensive_language,1,lmao mind hoe ai mean like girl lol,8
offensive language,Man heartburn is a bitch,offensive_language,1,man heartburn bitch,3
offensive language,"@CarelessOne92 he a real nigga tho, that bitch know her place",offensive_language,1,real nigga tho bitch know place,6
offensive language,"EBHGJHBGJBEJFB I saw this:

""ACH WEBSINGLE XXXXX8898 MARYLANDUNEMPINS""

And was like some bitch named Mary Landunem STOLE MY MONEY!",offensive_language,1,ebhgjhbgjbejfb saw ach websingl xxxxx marylandunempin like bitch name mari landunem stole money,13
offensive language,I'm never gonna be ok with my nigga around alot of bitches while with his boys. Cause I was once that female your boys put you on !!,offensive_language,1,gonna ok nigga alot bitch boy caus femal boy,9
offensive language,I'm in this hoe tripppped out people be wildin,offensive_language,1,hoe trippp peopl wildin,4
offensive language,"Too fast for the Feds, too cocky for the cops.. Had to ditch my old bitch, gettin sloppy wit the pots",offensive_language,1,fast fed cocki cop ditch old bitch gettin sloppi wit pot,11
offensive language,I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.,offensive_language,1,cri stripper bitch left dude money tho sing,8
neither,RT @ItsChee_: Whipped https://t.co/uCV3Hrjatv,neither,2,whip,1
offensive language,RT @_Drettab: I hate you sidelines hoes y'all got so much courage &#128553;&#128514;,offensive_language,1,hate sidelin hoe got courag,5
neither,RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,neither,2,blame yellow chuck lmfao,4
offensive language,"Told that hoe to suck it up, she got lips like rubber ducks",offensive_language,1,told hoe suck got lip like rubber duck,8
offensive language,@jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow,offensive_language,1,jessica afraid slit throat tomorrow,5
offensive language,RT @MNicolee_: Got this bitch at work mad with me bc her ex BITCH on my dick &#128514;&#128514;&#128514;,offensive_language,1,got bitch work mad bc ex bitch dick,8
offensive language,RT @Oz_lito: @1stBlocJeremiah ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch,offensive_language,1,ctfu bloodi ye doe bitch ball crack hot dog dat bitch,11
offensive language,"It wus yo fat ass that filled out the application to work there, not me bitch.....",offensive_language,1,wu yo fat ass fill applic work bitch,8
neither,Should #Oscar go to @AndySerkis or #Computer that turned him into an ape? http://t.co/oWgoCjxpXs NO...The #ComputerScience major #Movie,neither,2,oscar comput turn ape computersci major movi,7
offensive language,That shit is for the crows in wal mart parking lots,offensive_language,1,shit crow wal mart park lot,6
offensive language,@wellheeledking old raglyscrag. me and that bitch been places.,offensive_language,1,old raglyscrag bitch place,4
offensive language,"Tell them lie speakin lips they should try pleadin 5ths, more often bitch and refer to me as your awesomeness.",offensive_language,1,tell lie speakin lip tri pleadin th bitch refer awesom,10
offensive language,RT @CallMeRenee_: &#8220;@1inkkofrosess: stupid ass toe dog dam&#8221;&#128514;&#128514; bitch you mad at your toe &#128553; dumb hoe yo toe aint wanna be stomped .,offensive_language,1,stupid ass toe dog dam bitch mad toe dumb hoe yo toe aint wanna stomp,15
offensive language,@MoenKiana I am working fag,offensive_language,1,work fag,2
offensive language,RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;,offensive_language,1,grown shit bird,3
neither,RT @jamiedupree: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,neither,2,vice presid biden wife florida today stump democrat charli crist bid governor,12
offensive language,That was deep.... like yo mommas pussy deep.,offensive_language,1,deep like yo momma pussi deep,6
offensive language,Miley cyrus kinda looks like a retarded care bear....,offensive_language,1,miley cyru kinda look like retard care bear,8
offensive language,Or get they nails done RT @Che_TheYello1: Same hoes brag about niggas they fw got money but can't even get him to fill their tank up,offensive_language,1,nail hoe brag nigga fw got money tank,8
offensive language,"Actual quote from local cop - ""there are too many pussies in this town"".",offensive_language,1,actual quot local cop pussi town,6
offensive language,Hey bitches I'll be in IC tonight so dial the digits &#128527;,offensive_language,1,hey bitch ic tonight dial digit,6
offensive language,RT @iDntWearCondoms: RT if u lost all your bitches,offensive_language,1,lost bitch,2
neither,im wearing a sweater and it's ike 80 degrees in my house,neither,2,im wear sweater ike degre hous,6
neither,Even the birds think this waking up early thing is bunk. http://t.co/bqWlz5MBso,neither,2,bird think wake earli thing bunk,6
offensive language,when ya name gain weight ya ex bitches cant let go,offensive_language,1,ya gain weight ya ex bitch let,7
offensive language,Whole time your bitch on the phone moaning in me and my bitch ear though..,offensive_language,1,time bitch phone moan bitch ear,6
offensive language,&#8220;@Mojo4Life_: We'll I'm going to sleep &#128530;&#8221; fag,offensive_language,1,go sleep fag,3
offensive language,&#8220;@thatsoVICTORZZZ: @Blaxxxican for the light weights&#8221; *pussies,offensive_language,1,light weight pussi,3
neither,@RatchetSue the only thing better than a bargain is a Yankee bargain.,neither,2,thing better bargain yanke bargain,5
offensive language,@EatMyTattoos that was real nicca shit tho lol,offensive_language,1,real nicca shit tho lol,5
offensive language,RT @ChiefKeef: Finna fly me a Thot out here! Get back on My make bitches Fly like Peter Pan shit.,offensive_language,1,finna fli thot make bitch fli like peter pan shit,10
offensive language,Bitches bitches bitches,offensive_language,1,bitch bitch bitch,3
neither,"LOLOLOL RT @AjalaPilgrim: Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting",neither,2,lololol freddi bird doppz wet man harri parri salt,9
offensive language,I salute to the hoes who kno they places... other than that bitches miss me,offensive_language,1,salut hoe kno place bitch miss,6
offensive language,RT @GeeZzzus: Don't no woman want a man that acts like a bitch,offensive_language,1,woman want man act like bitch,6
offensive language,RT @WorkoutHumor: These hoes ain't loyal http://t.co/JiK7OfqMBE,offensive_language,1,hoe ai loyal,3
offensive language,RT @TyrinFlyGuy: Niggas fufu &amp; bitches is too,offensive_language,1,nigga fufu bitch,3
neither,RT @AC_Hussle: Bron pregame speeches be so trash though lmao,neither,2,bron pregam speech trash lmao,5
neither,lmao I s2g having roots with yellow/white hair makes it look so dirty I'm &#128567; http://t.co/SqbYdUiZr8,neither,2,lmao have root yellow white hair make look dirti,9
offensive language,"RT @__SoulFlower: ""I'm against feminism I think men and women should be equal"" a bitch that don't know shit about feminism",offensive_language,1,femin think men women equal bitch know shit femin,9
neither,@erinscafe We hate them more than the Cowboys and Yankees.,neither,2,hate cowboy yanke,3
offensive language,@Adrian1_knowsu nigglet &#128530;&#128536;,offensive_language,1,nigglet,1
offensive language,Like these nigguhs pussy there's no other thesis,offensive_language,1,like nigguh pussi thesi,4
offensive language,RT @05proFESSOR: Columbus found America and we killed some injuns #SinceTheCubsWonAWorldSeries,offensive_language,1,columbu america kill injun sincethecubswonaworldseri,5
offensive language,That beach from Greece is so beautiful &#128525; why do i live in bitch ass Virginia while people get to live around such beauty year round &#128553;&#128532;,offensive_language,1,beach greec beauti live bitch ass virginia peopl live beauti year round,12
neither,My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC,neither,2,black queen dread hair thank high moor queen ask want better,11
offensive language,RT @FunnyPicsDepot: These 5th grade hoes ain't loyal http://t.co/hhPruzXR0J,offensive_language,1,th grade hoe ai loyal,5
offensive language,I ont care cuz I got hoes. Dats rite I got plenty of em,offensive_language,1,ont care cuz got hoe dat rite got plenti em,10
offensive language,ON. SIGHT!! RT @MichyDoe: Bitch I bet not see you in the streets @CoreyWhiteJr3 trash ass nigga,offensive_language,1,sight bitch bet street trash ass nigga,7
offensive language,RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides&#8230;,offensive_language,1,high fashion leather gear wearin impress bitch got wit dicki shirt adida slide,13
offensive language,RT @ShitPussiesSay: Lets butt chug Mikes Hard Lemonade,offensive_language,1,let butt chug mike hard lemonad,6
neither,Marcus Smart belongs on the Celtics. Both trash. It was destiny.,neither,2,marcu smart belong celtic trash destini,6
offensive language,"RT @exjon: Before covering up #IRS misdeeds, creepy little leprechaun John Koskinen cooked the books for Teamsters &amp; Freddie Mac http://t.c&#8230;",offensive_language,1,cover ir misde creepi littl leprechaun john koskinen cook book teamster freddi mac,13
offensive language,@harley_schuder @ShitPussiesSay and you're a hoe,offensive_language,1,hoe,1
offensive language,RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch,offensive_language,1,man happi relationship fuck way bless bitch,7
offensive language,"As I tweeted before any man telling me to go to the kitchen this season could tell his mom that, father probably wouldn't of left..bitch",offensive_language,1,tweet man tell kitchen season tell mom father probabl left bitch,11
offensive language,"If everybody already hit, Of course a nigga can't take you seriously.. Idk why hoes be so surprised..",offensive_language,1,everybodi hit cours nigga serious idk hoe surpris,8
offensive language,@_BeautifulKeezy yess bitch. Messyyy,offensive_language,1,yess bitch messyyi,3
offensive language,"RT @CourtneySuvak_: &#8220;@Dory: ""what are you twelve""

yeah on a scale of one to ten 

bitch&#8221;",offensive_language,1,yeah scale bitch,3
offensive language,"37- no, i dont like hoes",offensive_language,1,dont like hoe,3
offensive language,I need to stop being a little bitch lol,offensive_language,1,need stop littl bitch lol,5
offensive language,RT @IamMrEchols: You hoes don't deserve the respect you ask for,offensive_language,1,hoe deserv respect ask,4
offensive language,RT @StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt,offensive_language,1,know chick shoot file heartless cunt,6
offensive language,"Behind every independent woman, is a pack of hating hoes",offensive_language,1,independ woman pack hate hoe,5
neither,"Hear the birds on the summer breeze, I drive fast",neither,2,hear bird summer breez drive fast,6
offensive language,You know im not even gonna respond to that but I know the real you bitch!,offensive_language,1,know im gonna respond know real bitch,7
offensive language,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded",offensive_language,1,drunk walk let drive got bitch night parti don start notil drug arriv load,14
neither,People with trash cars LOVE to drive fast and reckless,neither,2,peopl trash car love drive fast reckless,7
hate speec,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""",hate_speech,0,reason look like anthoni davi eyebrow fuck nigger act differ girl,11
offensive language,RT @BasedChasen: Ebola not scary at all while yall worried about Ebola ima b getting hoes,offensive_language,1,ebola scari yall worri ebola ima get hoe,8
offensive language,Stupid bitch at Church's didn't give me my fucking BBQ sauce so now I gotta eat some dry ass chicken strips &#128531;,offensive_language,1,stupid bitch church did fuck bbq sauc gotta eat dri ass chicken strip,13
offensive language,RT @quecaine: white bitches love cocaine,offensive_language,1,white bitch love cocain,4
offensive language,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao,offensive_language,1,millionair just walk trip bitch paid fight lmao,8
offensive language,&#8220;@BeardedGemini: &#8220;@GinaSanabria_: I have no hoes because yah nigga ain't shit&#8221;&#8221;,offensive_language,1,hoe yah nigga ai shit,5
offensive language,RT @davegetnmoney: We don't want no skinny bitches get out! WE WANT BIG BOOTY BITCHES!,offensive_language,1,want skinni bitch want big booti bitch,7
offensive language,Sounds like a hoe,offensive_language,1,sound like hoe,3
offensive language,Scrappy got the hoes &#128056;&#9749;&#65039;.. It's 3 of em on stage I wonder how many in the audience,offensive_language,1,scrappi got hoe em stage wonder audienc,7
offensive language,If you only like cheese pizza you're a pussy. Stay away from me and my lovely combination pizza,offensive_language,1,like chees pizza pussi stay away love combin pizza,9
offensive language,See two of his bitches in the cluuuuub &#8220;@_TonyHilfiger: What he do for a living? http://t.co/CS9dfgl7EW&#8221;,offensive_language,1,bitch cluuuuub live,3
hate speec,RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,hate_speech,0,retard,1
hate speec,@Kevin_McAdams Because Ian's retarded,hate_speech,0,ian retard,2
hate speec,bitch you're white stfu with your shitty Spanish,hate_speech,0,bitch white stfu shitti spanish,5
offensive language,"@Mr__Rude I fucking hate you lmao but thank you, little dick van dyke",offensive_language,1,fuck hate lmao thank littl dick van dyke,8
offensive language,&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;,offensive_language,1,needa stop suck dick hoe,5
offensive language,@_RenaissanceJay get the loredo steak. Out dat bitch if u ballin,offensive_language,1,loredo steak dat bitch ballin,5
offensive language,@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good,offensive_language,1,slide bad bitch dat bitch look good,7
offensive language,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me.,offensive_language,1,justin bieber fake perman bitch face bug shit,8
neither,@Notsosweetpea SOO when we hanging out and makin brownies!!,neither,2,soo hang makin browni,4
offensive language,I never thought you could irritate me like. Please stop being a fucking bitch. Surprised your boyfriend puts up with you. #stupidspecs,offensive_language,1,thought irrit like stop fuck bitch surpris boyfriend put stupidspec,10
offensive language,RT @littlemspaige_: All my bitches bigger than me they where sizes 9-11&#128514;&#128514;&#128514; so I can't fit they shit I'd looked dumb af,offensive_language,1,bitch bigger size fit shit look dumb af,8
offensive language,RT @Yanoozaj: I hope LVG is homeless in a few years whilst Welbeck is scoring 30+ for Arsenal and fucking bitches,offensive_language,1,hope lvg homeless year whilst welbeck score arsen fuck bitch,10
offensive language,I copped a Uzi but I need some bullets for that bitch !,offensive_language,1,cop uzi need bullet bitch,5
offensive language,RT @_tenijieth: I believe there's a hood in heaven cause the devil gots a bad bitch.,offensive_language,1,believ hood heaven caus devil got bad bitch,8
offensive language,oh damn dis bitch found out her baby dead and now she's gonna torture the murderer lmao how fun,offensive_language,1,oh damn di bitch babi dead gonna tortur murder lmao fun,11
offensive language,"RT @DrizzyTaughtBre: Drink some bleach bitch! ""@AubreyChester: If it was you, youda done the same thing. #TeamZimmerman""",offensive_language,1,drink bleach bitch youda thing teamzimmerman,6
hate speec,@WaTch_Scenario Yeah so you better play with me ya nigger,hate_speech,0,yeah better play ya nigger,5
offensive language,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.,offensive_language,1,th beat pussi like snitch serv time state correct facil year,11
neither,"@cullenbunn Maybe Baylee Ann, Tater Pud, Nurse Fester, Charlie Chainsaws, &amp; Mama Rot should be their own team?! Next time in PunisherMAX!:-D",neither,2,mayb bayle ann tater pud nurs fester charli chainsaw mama rot team time punishermax,14
offensive language,"pussy,money,weed all a nigga need",offensive_language,1,pussi money weed nigga need,5
offensive language,You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .,offensive_language,1,know stay fuck bitch shit street nigga that gonna,9
neither,RT @Yankees: The @EmpireStateBldg shines its lights in #Yankees pinstripes in honor of Derek Jeter. #FarewellCaptain http://t.co/3fp2pg85MB,neither,2,shine light yanke pinstrip honor derek jeter farewellcaptain,8
neither,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert",neither,2,kfan mock draft continu cleveland clock paul allen vike th pick go def justin gilbert,15
offensive language,RT @SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v,offensive_language,1,dumb bitch gohawk,3
offensive language,Why you gotta be such a hoe smh I ain't captain save a hoe !!,offensive_language,1,gotta hoe smh ai captain save hoe,7
neither,"I went to see This is Where I Leave You, at a movie theater with tables and real food! It was fun. I ordered a brownie dessert. :P",neither,2,went leav movi theater tabl real food fun order browni dessert,11
offensive language,Fell asleep and woke up to some weird ass staring at me. What? Never seen a beaner sleep before?,offensive_language,1,fell asleep woke weird ass stare seen beaner sleep,9
offensive language,Yaaaaaas bitch,offensive_language,1,yaaaaaa bitch,2
offensive language,"@WhereYoHussleAt just to remind yall, cuz hoes be acting like they don't know",offensive_language,1,just remind yall cuz hoe act like know,8
offensive language,"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",offensive_language,1,bitch sunday,2
offensive language,RT @jennydigi: @thotpockets &#9995;&#11088;&#65039;bitch,offensive_language,1,bitch,1
offensive language,"HYSTERICAL!! Calling BHO a monkey! #NorthKorea &lt; may be a bunch of assholes, but that comment made me belly laugh!!!",offensive_language,1,hyster call bho monkey northkorea bunch asshol comment belli laugh,10
offensive language,oh.... Trash you say... This trash gonna keep driving thru ky.. &#8220;@corey_emanuel: @LifeAsKing she's trash. Just gotta ignore her.&#8221;,offensive_language,1,oh trash say trash gonna drive ky trash just gotta ignor,11
offensive language,&#8220;@talofabreeze: @uce_INA @snoleezey801 DAMN I ALWAYS BE TWEETING YOU HALFASSED TWEETS &#128514;&#128514;&#128514; I meant to say hoes&#8221; still dont make sense..&#128529;&#128533;&#128514;,offensive_language,1,damn tweet halfass tweet meant say hoe dont make sens,10
offensive language,@TheRevAl you are not a cat.you are a pussy! black bored kid kills a cop by starting a fire.WHERE IS THE OUTRAGE YOU PHONY?!?!?!? @FNTheFive,offensive_language,1,cat pussi black bore kid kill cop start outrag phoni,10
offensive language,@MackWop u aint bout it wop,offensive_language,1,aint bout wop,3
hate speec,"@_womanoverboard ""nigger""",hate_speech,0,nigger,1
offensive language,Ima tear that pussy UUUUP,offensive_language,1,ima tear pussi uuuup,4
offensive language,If you ain't Stevie J's bitch of course you'll call him the scum of the earth.His bitches hooked while they're upset though.,offensive_language,1,ai stevi bitch cours scum earth bitch hook upset,9
offensive language,RT @GoatRapLines: When Wale said.....nvm that nigga trash,offensive_language,1,wale said nvm nigga trash,5
offensive language,I never played a bitch... But bitches most definitely played they self,offensive_language,1,play bitch bitch definit play self,6
offensive language,@Wisdom_Stature bitch we coulda been at the stores looking,offensive_language,1,bitch coulda store look,4
offensive language,Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy,offensive_language,1,dont realli talk intent boy nigga just turn pussi,9
offensive language,@rickerozeaye you see me texting you bitch,offensive_language,1,text bitch,2
neither,"&#127813;&#127813;&#127813; RT @GottliebShow: ""Killer line?"" @SBNationNBA: Josh Smith dropped a killer trash talk line on Kenneth http://t.co/C8d3sJoUpj&#8221;",neither,2,killer line josh smith drop killer trash talk line kenneth,10
neither,"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani",neither,2,met peopl polit disrespect charli crist rudi giuliani,8
offensive language,RT @BelowThaaBelt_: Snip snip hoe,offensive_language,1,snip snip hoe,3
offensive language,"Know that karma's TOO REAL, hope you doin' cool.. But still stupid ass bitch, I ain't fuckin' with yoooou.",offensive_language,1,know karma real hope doin cool stupid ass bitch ai fuckin yoooou,12
offensive language,"Tryna determine if she a bad bitch, but then twitter saves her http://t.co/WNBfuiuU04",offensive_language,1,tryna determin bad bitch twitter save,6
neither,I find it amusing that Senator @tedcruz is an anchor baby. #LMAO,neither,2,amus senat anchor babi lmao,5
offensive language,@LittlGfunk &#128575;pussy whipped,offensive_language,1,pussi whip,2
hate speec,@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people,hate_speech,0,he just friggin idiot say redneck teabagg constitu buy love stupid peopl,12
offensive language,@DaniCim choke on bread bitch,offensive_language,1,choke bread bitch,3
neither,"Bet they want a cookie, Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg",neither,2,bet want cooki bergbrain mean like want cracker kinda bitter today notcha stribpol mngop mnleg,15
offensive language,RT @gillis_seth: Went to both lunches because of your bitch ass &#128530; @Trentdamanz,offensive_language,1,went lunch bitch ass,4
hate speec,RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes,hate_speech,0,dont want heart broken dont check nigga entertain hoe,9
neither,"One more of tonight's dog walk sunset. AKA, invisible bird on a wire. #sunset #invisiblebird #wires http://t.co/ilTShXLYjd",neither,2,tonight dog walk sunset aka invis bird wire sunset invisiblebird wire,11
offensive language,"RT @ThatDamnHAM: #LRT exactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",offensive_language,1,lrt exactli announc piec pussi coupl hour irrelev cute,9
hate speec,@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up,hate_speech,0,know fuck exactli wtf got shut retard ass,8
neither,"Grandma: ""(Macon) is a rinky dink mosquito-filled cop-infested swamp."" LMAO",neither,2,grandma macon rinki dink mosquito fill cop infest swamp lmao,10
offensive language,@ZaneIsClasker Photoshop putting my head on fags is not proof.,offensive_language,1,photoshop put head fag proof,5
neither,@Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night.,neither,2,just get hope caus stunk night,6
offensive language,The same bitches telling you to let it go are the same ones that would go in and grab it right after you.&#128175;&#128079;,offensive_language,1,bitch tell let one grab right,6
offensive language,Grow up bitch,offensive_language,1,grow bitch,2
offensive language,RT @Kelllllllllvin: This bitch ugly in person,offensive_language,1,bitch ugli person,3
offensive language,@EdgarGuillenjr your a punk pussy ass bitch! Dude you don't have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch,offensive_language,1,punk pussi ass bitch dude ball fight wanna wanna hit girl fuckin bitch,13
neither,Burritos are trash,neither,2,burrito trash,2
neither,"My manager @7FLyy new brand | PRE - ORDER NOW w/
 (404) 394-1570&#160;&#160;--&gt; @sevenflyy ""Red Lust"" &amp; ""Cherry White"" beanies http://t.co/LxjMBCTgJj",neither,2,manag new brand pre order red lust cherri white beani,10
offensive language,@WendyDavisTexas @GregAbbott_TX a judge that was appointed by obama who here doesnt see the agenda fucking crooked bitch,offensive_language,1,judg appoint obama doesnt agenda fuck crook bitch,8
offensive language,They should free all da real niccas n give the snitches da time,offensive_language,1,free da real nicca snitch da time,7
offensive language,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,offensive_language,1,movi abouttim hard ass chick flick nigga goe time quick fuck bitch lol,13
offensive language,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!,offensive_language,1,yall bitch muslim yall hair fuck ctfu stop young,9
neither,A shockingly true tale from the Oreo that almost got devoured. http://t.co/WYIS0LVdsi,neither,2,shockingli true tale oreo got devour,6
offensive language,"RT @sofpizzie_: i hate a bitch that think she the shit, bitch you basic as the fuck&#128564;&#128564;",offensive_language,1,hate bitch think shit bitch basic fuck,7
offensive language,Moving is always a bitch.. I'm excited for Dallas though.,offensive_language,1,move bitch excit dalla,4
offensive language,RT @Mymangot2JOBS_: @VeronicaGK bitch u been addicted to this for 2 years lmaoo,offensive_language,1,bitch addict year lmaoo,4
offensive language,"RT @King_Lonnie_19: ""@TaeCocky: Rihanna is a talented hoe"" http://t.co/uL4ePHA2qy",offensive_language,1,rihanna talent hoe,3
offensive language,More disability bigotry from the left RT @Icampintense: @AaronWorthing @CarolCNN @CNN how can you defend Palin and her retards?,offensive_language,1,disabl bigotri left defend palin retard,6
neither,@ClicquotSuave the new nip dropped today rii?,neither,2,new nip drop today rii,5
offensive language,@rbomem you a broke bitch too.,offensive_language,1,broke bitch,2
offensive language,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",offensive_language,1,ratchet broad repres white ass talk trash caus racist shit black,11
offensive language,&#8220;@muhlackk: I'm Trynna find a bitch with a fat ass&#8221;,offensive_language,1,trynna bitch fat ass,4
offensive language,"Not ""us bitches"" &#128514;&#128514;&#128514;&#128514;&#128514;",offensive_language,1,bitch,1
offensive language,Whos pussy is it she said richie's,offensive_language,1,who pussi said richi,4
offensive language,RT @Nekkohbk: I love my sperm cells too much to waste it on a bitch with no hair,offensive_language,1,love sperm cell wast bitch hair,6
offensive language,"RT @doddynyc: I'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",offensive_language,1,matur eat pussi time eat ass just disrespect,8
offensive language,I'm so glad I don't wake up lookin like one those Medusa lookin bitches,offensive_language,1,glad wake lookin like medusa lookin bitch,7
offensive language,RT @JimNorton: The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him.,offensive_language,1,thing irrit donald sterl cunt adam silver continu apolog,9
offensive language,Don't concern yourself wit my mingling with other bitches.,offensive_language,1,concern wit mingl bitch,4
hate speec,I really get upset when my lightskin friends have another cute dark skin sidekick..like Im supposed to be the only cute darkie u hang wit &#128545;,hate_speech,0,realli upset lightskin friend cute dark skin sidekick like im suppos cute darki hang wit,15
offensive language,"I'm from Long Beach California... so people automatically think I'ma badass, or a bitch.... hahha",offensive_language,1,long beach california peopl automat think ama badass bitch hahha,10
neither,RT @___Legacy: Need some ice cream and Oreos &#128525;,neither,2,need ice cream oreo,4
neither,"&#8220;@BurgerKing: What&#8217;s going to be your pick for #SelectionSunday? #2for5 #WatchLikeaKing http://t.co/aBam30gSk4&#8221;

Dis make colored folk happy",neither,2,go pick selectionsunday watchlikeak di make color folk happi,9
offensive language,one time for the illest bitch alive,offensive_language,1,time illest bitch aliv,4
offensive language,If you don't fuck with @ChrisWebby your either A) slackin B) a turd burgular C) a pussy face. or D) all of the above #WhichIsIt ?,offensive_language,1,fuck slackin turd burgular pussi face whichisit,7
offensive language,IM our here filling these hoes jaw side,offensive_language,1,im fill hoe jaw,4
hate speec,@mlvassallo Oh really? fags are gross You aids infected sick fuckers,hate_speech,0,oh realli fag gross aid infect sick fucker,8
offensive language,Idgaf I have my coon moments,offensive_language,1,idgaf coon moment,3
offensive language,"Hell yuhh they hit haha s/o ma nigga,
gmula! Cheweing one takes a chug, then sniffey",offensive_language,1,hell yuhh hit haha ma nigga gmula chew take chug sniffey,11
offensive language,"@_MariaPetrova @markkelly1983 @MissStef0318 @SamHarrisOrg Who? Ok, right-wing teabaggers, gun nuts (like Harris), hell, even fucking cops.",offensive_language,1,ok right wing teabagg gun nut like harri hell fuck cop,11
offensive language,RT @MissKeiParker: @WeekndJammin sheeeeeit you tell me! I wana fat bitch that smell like bologna &#128525;&#128553;,offensive_language,1,sheeeeeit tell wana fat bitch smell like bologna,8
offensive language,It's iguanas out this bitch n er thing,offensive_language,1,iguana bitch er thing,4
offensive language,RT @Tylar____: @1stBlocJeremiah lol man bitch shutup I'm salty lowkey,offensive_language,1,lol man bitch shutup salti lowkey,6
offensive language,RT @215_Bub: Don't sweat these hoes they come wit the money &#128527;,offensive_language,1,sweat hoe come wit money,5
neither,"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc",neither,2,jam skid row kix cinderella damn yanke bon jovi def leppard whitesnak extrem vinni vincent invas ratt scorpion,18
offensive language,"I like good weed, I like bad bitches that can roll it..",offensive_language,1,like good weed like bad bitch roll,7
offensive language,Hate when I'm in a girl city call her then she call back after I'm on the plane bitch FOH,offensive_language,1,hate girl citi plane bitch foh,6
offensive language,@Stvtch_ @IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD bitch you look like a shamu go back to seaword,offensive_language,1,bitch look like shamu seaword,5
offensive language,With a pussy mullet,offensive_language,1,pussi mullet,2
neither,@selina_dabbagh the song? About pollo hermanos and Heisenberg?,neither,2,song pollo hermano heisenberg,4
neither,jig levitating for lousiville,neither,2,jig levit lousivil,3
offensive language,Bad bitch contest you in first place &#128175; http://t.co/c1cPZMzEQR,offensive_language,1,bad bitch contest place,4
offensive language,"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons",offensive_language,1,wanna money fuck model bitch russel simmon,7
offensive language,"just like i made you hoes come for me , i can make yall go away &#128080;&#9996;&#65039;",offensive_language,1,just like hoe come make yall away,7
neither,@RebellBlume Hats on us not trash tho lol,neither,2,hat trash tho lol,4
neither,Is it weird licking your own nip?,neither,2,weird lick nip,3
offensive language,@AnthonyCumia pussy,offensive_language,1,pussi,1
